year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38071,Ramsey County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38077,Richland County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",53
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38079,Rolette County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",45
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38085,Sioux County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",51
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38089,Stark County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38101,Ward County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",62
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38105,Williams County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,39035,Cuyahoga County,OHIO,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",24
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40001,Adair County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40005,Atoka County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40009,Beckham County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",48
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40011,Blaine County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40013,Bryan County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40015,Caddo County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",48
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40017,Canadian County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40019,Carter County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40021,Cherokee County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"1,000-4,999",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40023,Choctaw County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",41
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40027,Cleveland County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40029,Coal County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40031,Comanche County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",53
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40033,Cotton County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",57
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40035,Craig County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40037,Creek County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40039,Custer County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40041,Delaware County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40043,Dewey County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40047,Garfield County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40049,Garvin County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40051,Grady County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40061,Haskell County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40063,Hughes County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",52
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40065,Jackson County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40067,Jefferson County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40069,Johnston County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",45
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40071,Kay County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",41
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40073,Kingfisher County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",28
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40075,Kiowa County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40077,Latimer County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",45
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40079,Le Flore County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40081,Lincoln County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40083,Logan County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40085,Love County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40087,McClain County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40089,McCurtain County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",48
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40091,McIntosh County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",34
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40095,Marshall County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",43
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40097,Mayes County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",43
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40099,Murray County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40101,Muskogee County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40103,Noble County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",43
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40105,Nowata County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40107,Okfuskee County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40109,Oklahoma County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"1,000-4,999",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40111,Okmulgee County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40113,Osage County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40115,Ottawa County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40117,Pawnee County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40119,Payne County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40121,Pittsburg County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40123,Pontotoc County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",46
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40125,Pottawatomie County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",45
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40127,Pushmataha County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",46
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40129,Roger Mills County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40131,Rogers County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40133,Seminole County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",46
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40135,Sequoyah County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40137,Stephens County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40139,Texas County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40141,Tillman County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",56
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40143,Tulsa County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"1,000-4,999",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40145,Wagoner County,OKLAHOMA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40147,Washington County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40149,Washita County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",21
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,40153,Woodward County,OKLAHOMA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41001,Baker County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41003,Benton County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41005,Clackamas County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41007,Clatsop County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",18
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41009,Columbia County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",26
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41011,Coos County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41013,Crook County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",43
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41015,Curry County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",24
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41017,Deschutes County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",20
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41019,Douglas County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41027,Hood River County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41029,Jackson County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41031,Jefferson County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41033,Josephine County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41035,Klamath County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41039,Lane County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",28
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41041,Lincoln County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",34
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41043,Linn County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41047,Marion County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",34
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41051,Multnomah County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41053,Polk County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41057,Tillamook County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41059,Umatilla County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41061,Union County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41065,Wasco County,OREGON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",24
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41067,Washington County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,41071,Yamhill County,OREGON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,42101,Philadelphia County,PENNSYLVANIA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",27
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,44009,Washington County,RHODE ISLAND,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,45019,Charleston County,SOUTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,45045,Greenville County,SOUTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",24
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,45051,Horry County,SOUTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",27
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,45091,York County,SOUTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46007,Bennett County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46013,Brown County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",52
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46015,Brule County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",26
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46017,Buffalo County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46019,Butte County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",45
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46023,Charles Mix County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",52
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46029,Codington County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46031,Corson County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46033,Custer County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46037,Day County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46041,Dewey County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46047,Fall River County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46065,Hughes County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",43
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46071,Jackson County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",28
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46081,Lawrence County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",30
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46085,Lyman County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46091,Marshall County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46093,Meade County,SOUTH DAKOTA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46095,Mellette County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46099,Minnehaha County,SOUTH DAKOTA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",27
